code_commune;nb_menages_fiscaux;nb_personnes;revenu_median_disponible
81213;NULL;NULL;NULL
81214;47;102;25110
81215;264;645;21860
81216;85;209;19840
81217;220;451;19010
81218;1496;3547;25610
81219;1465;3272;20480
81220;2592;5963;22460
81221;89;199;17940
81222;1640;3411;20550
81223;NULL;NULL;NULL
81224;59;103;16900
81225;473;1128;22350
81227;1031;2220;20450
81228;181;478;24820
81229;51;140;24660
81230;324;726;22750
81231;166;361;20500
81232;257;622;23240
81233;711;1636;20720
81234;NULL;NULL;NULL
81235;309;774;22820
81236;117;331;24920
81237;83;179;20910
81238;703;1501;19990
81239;412;827;21040
81240;48;103;15580
81242;100;255;21900
81243;58;115;20620
81244;989;2088;18400
81245;59;117;16570
81246;52;118;19400
81247;91;202;17090
81248;356;911;21770
81249;358;842;21080
81250;99;280;22860
81251;349;907;21660
81252;63;164;23120
81253;191;454;21580
81254;147;348;20210
81255;191;526;26740
81256;NULL;NULL;NULL
81257;3330;6802;20160
81258;186;433;20790
81259;96;209;21350
81261;422;1134;24620
81262;101;218;23250
81263;173;345;18430
81264;NULL;NULL;NULL
81265;NULL;NULL;NULL
81266;481;1065;20710
81267;264;512;18510
81268;NULL;NULL;NULL
81269;263;498;20770
81270;65;161;22080
81271;3861;9582;24070
81272;100;214;18850
81273;1557;3584;22530
81274;322;819;24130
63197;NULL;NULL;NULL
63198;565;1385;24390
63199;213;496;23470
63200;406;978;24040
63201;451;1086;21450
63202;54;124;21920
63203;468;1205;27310
63204;484;1182;23810
63205;192;423;22180
63206;623;1393;21830
63207;388;801;22340
63208;137;330;23220
63209;91;211;22290
63210;1198;2774;21130
63211;714;1504;21130
63212;596;1464;30310
63213;860;2251;24590
63214;1765;3876;23770
63215;292;696;24000
63216;57;131;21910
63218;94;200;19820
63219;279;662;23590
63220;NULL;NULL;NULL
63221;55;99;23160
63222;193;463;21970
63223;263;531;19120
63224;695;1621;25010
63225;568;1081;20370
63226;1430;3442;25800
63227;999;2424;25690
63228;161;315;22670
63229;488;1225;23290
63230;99;227;23100
63231;757;1645;17900
63232;223;555;22440
63233;423;818;19690
63234;393;950;22000
63235;221;545;23820
63236;588;1134;21070
63237;191;392;20090
63238;97;225;22300
63239;289;720;23330
63240;184;451;24730
63241;176;349;26020
63242;179;400;20790
63243;139;363;21790
63244;665;1693;24740
63245;1665;3785;25500
63246;238;501;22150
63247;303;594;20990
63248;373;874;24170
63249;216;499;22910
63250;356;884;21760
63251;145;313;22010
63252;174;386;21950
63253;94;232;22330
63254;968;2226;27140
63255;258;574;22190
63256;61;130;18490
63257;325;803;23170
63258;362;702;20200
63259;145;317;23550
63260;81;180;18260
63261;373;922;25290
63262;1262;3006;25950
63263;1524;3599;28300
63264;113;227;19860
63265;918;2296;25320
63267;242;565;22020
63268;122;291;24600
63269;382;932;24020
63270;227;506;23890
63271;662;1523;21950
63272;1303;3013;28360
63273;616;1449;26720
63274;186;429;18500
63275;409;926;24010
63276;1010;2160;22310
63277;NULL;NULL;NULL
63278;264;676;27380
63279;171;335;18460
63280;133;325;24250
63281;437;826;19900
63282;678;1676;24670
63283;271;526;20880
63284;5254;12279;23430
63285;346;682;19510
63286;131;267;20940
63287;148;318;21880
63288;194;462;26160
63289;128;262;18650
63290;172;424;21740
63291;1295;2672;21250
63292;67;152;18860
63293;109;216;18680
63294;129;295;20100
63295;640;1367;20290
63296;309;691;23230
63297;157;377;23400
63298;70;114;18680
63299;57;112;19060
63300;9036;18423;22470
63301;326;699;19600
63302;1396;3316;27390
63303;NULL;NULL;NULL
63304;NULL;NULL;NULL
63305;339;671;21180
63306;267;642;26670
63307;3633;7774;25140
63308;2434;4724;26710
63309;145;302;21190
63310;91;179;19800
63311;136;331;23260
63312;95;144;19320
63313;59;108;15280
63314;244;487;17920
63315;798;1800;25650
63317;232;564;23550
63318;199;434;21820
63319;379;743;20850
63320;114;217;18370
63321;397;944;23140
63322;938;2250;25150
63323;88;172;17930
63324;113;197;20360
63325;164;413;23550
63326;236;536;22690
63327;891;2246;25870
63328;NULL;NULL;NULL
63329;70;127;21240
63330;147;348;21770
63331;103;224;22040
63332;230;553;23650
63333;99;232;22490
63334;271;571;20260
63335;247;545;21830
63336;101;199;17510
63337;NULL;NULL;NULL
63338;1661;3054;19160
63339;55;126;16500
63340;133;271;21080
63341;263;559;22480
63342;110;225;21950
63343;123;275;22270
63344;74;145;19140
63345;1538;3863;26850
63346;113;211;18680
63347;197;495;23980
80693;133;336;22090
80694;138;357;21730
80695;189;468;18390
80696;510;1255;29630
80697;NULL;NULL;NULL
80698;95;225;21840
80699;47;115;21780
80700;383;861;21320
80701;178;423;21640
80702;511;1343;34160
80703;96;207;22310
80704;149;344;25750
80705;NULL;NULL;NULL
80706;714;1650;19150
80707;NULL;NULL;NULL
80708;74;177;23230
80709;112;277;19060
80710;157;402;20760
80711;752;1706;17830
80713;126;289;22800
80714;552;1266;21870
80716;502;1069;22790
80717;404;977;23960
80718;562;1326;23050
80719;NULL;NULL;NULL
80721;1078;2065;22040
80722;197;472;25260
80723;103;253;26620
80724;1152;2671;23850
80725;1357;3073;26410
80726;116;254;24810
80728;NULL;NULL;NULL
80729;66;176;21050
80730;431;1030;27690
80732;276;636;20020
80733;111;284;21540
80734;88;201;21840
80735;67;162;23790
80736;86;225;20890
80737;70;165;17830
80738;50;133;24510
80740;121;308;24470
80741;78;199;24800
80742;NULL;NULL;NULL
80743;83;189;21630
80744;NULL;NULL;NULL
80746;439;1116;25960
80747;61;135;20020
80748;74;189;18690
80749;123;322;21130
80750;67;156;21440
80751;210;548;24740
80752;264;678;26350
80753;41;109;20100
80754;155;381;22120
80755;52;120;20290
80756;NULL;NULL;NULL
80757;59;139;23270
80758;71;206;24030
80759;115;267;22660
80760;161;373;21580
80762;158;352;20070
80763;145;335;20550
80764;126;281;21010
80765;335;804;21540
80766;194;422;21990
80767;97;248;20240
80769;100;235;22510
80770;251;565;19700
80771;NULL;NULL;NULL
80773;NULL;NULL;NULL
80774;111;273;24390
80775;271;605;21300
80776;91;234;21290
80777;57;134;21020
80778;47;117;20320
80779;342;824;22350
80780;173;381;21440
80781;100;234;22060
80782;164;401;24750
80783;NULL;NULL;NULL
80784;124;293;23600
80785;212;532;25560
80786;58;145;22800
80787;NULL;NULL;NULL
80788;74;174;21170
80789;59;157;20150
80790;58;130;21060
80791;340;815;26880
80792;84;210;23630
80793;995;2362;23770
80794;NULL;NULL;NULL
80795;199;472;20410
80796;81;192;20820
80797;50;141;21490
80798;602;1454;26280
80799;1867;4690;23250
80800;58;141;21700
80801;126;312;21660
80802;233;554;20630
80803;108;278;22810
80804;72;172;22010
80805;61;162;23610
80806;188;448;19540
80807;116;267;22570
80808;203;497;19200
80809;179;462;21020
80810;59;137;19500
80811;264;586;20630
80812;59;141;22460
80813;NULL;NULL;NULL
80814;184;456;22500
80815;343;848;21180
80819;NULL;NULL;NULL
80820;280;663;21050
80821;98;226;19790
80822;50;131;19260
80823;51;127;21520
80824;106;258;23330
80825;47;114;17580
80826;347;774;21460
80827;580;1212;19340
80828;NULL;NULL;NULL
80829;NULL;NULL;NULL
80830;91;237;20930
80832;119;313;18760
80833;56;127;21190
83057;1454;3446;21900
83058;2125;4532;23310
83059;1303;3199;22610
83060;202;427;19860
83061;26192;53066;21270
83062;11303;24450;22760
83063;873;1764;19010
83064;2431;5623;24570
83065;1407;2888;24230
83066;718;1682;21980
83067;1906;4148;20520
83068;2175;4420;23170
83069;26949;52497;22280
83070;3335;5993;20970
83071;5382;10820;23330
83072;4327;9297;22120
83073;4639;10080;19850
83074;98;199;19980
83075;291;583;21540
83076;385;887;21510
83077;905;2163;23580
83078;149;285;21260
83079;551;1343;23400
83080;404;857;22980
83081;2747;6813;25060
83082;289;668;18000
81275;83;163;19220
81276;497;1122;19760
81277;236;604;21180
81278;80;180;20370
81279;117;261;19120
81280;129;257;18600
81281;878;2025;21420
81282;NULL;NULL;NULL
81283;448;1119;21760
81284;891;1951;21800
81285;163;350;20140
81286;232;518;21180
81287;101;276;21340
81288;1290;2795;20890
81289;1194;2593;20850
81290;78;167;20120
81291;197;493;21750
81292;227;501;19990
81293;141;357;22110
81294;400;1083;23610
81295;205;435;18850
81297;542;1221;25200
81298;192;499;25920
81299;159;391;23060
81300;52;106;22160
81302;NULL;NULL;NULL
81303;173;324;18650
81304;90;182;18230
81305;376;755;18490
81306;377;822;21590
81307;352;874;21200
81308;489;1088;20130
81309;154;354;16490
81310;50;140;24940
81311;313;748;21220
81312;397;938;20960
81313;103;227;20490
81314;251;505;19320
81315;602;1401;22760
81316;92;209;19830
81317;540;1198;20520
81318;72;158;19860
81319;214;523;22790
81320;73;162;19700
81321;NULL;NULL;NULL
81322;97;207;21000
81323;148;341;23470
81324;94;256;25290
81325;841;2020;22680
81326;163;408;23950
82001;260;589;20870
82002;1409;3327;20690
82003;89;238;20780
82004;55;124;19120
82005;593;1513;23170
82006;NULL;NULL;NULL
82007;61;142;21510
82008;430;923;20960
82009;NULL;NULL;NULL
82010;99;243;20600
82011;347;934;21680
82012;213;583;20130
82013;1667;3560;19890
82014;106;266;22250
82015;57;140;21160
82016;82;165;20850
82017;535;1500;23410
82018;471;1197;21600
82019;302;727;21440
82020;242;606;21630
82021;91;195;20770
82022;187;384;15380
82023;379;930;21070
82024;114;236;20660
82025;1549;3867;22890
82026;321;621;21560
82027;535;1495;22610
82028;293;806;23930
82029;113;241;20240
82030;199;487;20080
82031;445;1131;20090
82032;246;558;19210
82033;5924;13742;19290
82034;48;111;19620
82035;149;340;19990
82036;66;135;19320
82037;3311;6751;19430
82038;700;1405;19680
82039;228;607;21090
82040;114;274;21140
82041;106;213;18590
82042;531;1215;17470
82043;114;260;21100
82044;726;1745;23140
82045;141;353;20940
82046;NULL;NULL;NULL
82047;NULL;NULL;NULL
82048;643;1677;22820
82049;442;1054;21890
82050;515;1215;21960
82051;349;799;19520
82052;408;1103;20660
82053;118;287;21020
82054;154;373;21490
82055;110;263;19830
82056;90;203;17970
82057;245;691;24910
82058;43;101;22070
82059;120;284;22250
82060;83;179;19500
82061;87;167;17660
82062;611;1562;21320
82063;259;643;20610
82064;55;128;20560
82065;177;378;23380
82066;249;665;23190
82067;49;100;20680
82068;84;213;21140
82069;96;191;16500
82070;NULL;NULL;NULL
82071;NULL;NULL;NULL
82072;407;1001;21030
82073;397;957;22220
82074;64;122;22110
82075;1719;3967;23070
82076;669;1652;21680
82077;159;353;17390
82078;51;112;19330
82079;1546;3820;20670
82080;438;1159;20750
82081;75;179;19130
82082;96;207;19990
82083;53;113;17020
82084;88;178;19500
82085;465;1226;22690
82086;103;242;19460
82087;1266;2853;20990
82088;317;541;19140
82089;512;1114;20050
82090;438;1080;23000
82091;57;124;21310
82092;109;274;20720
82093;245;602;19950
82094;661;1321;18740
82095;95;223;19240
82096;1271;3228;20200
82097;570;1226;20570
82098;510;1294;24600
82099;207;508;20200
80328;231;503;20280
80329;64;162;21320
80330;102;226;19770
80331;132;324;21300
80332;162;406;20540
80333;812;1445;21240
80334;46;100;23340
80335;100;250;21610
80336;NULL;NULL;NULL
80337;85;199;24140
80338;717;1637;23110
80339;66;167;20440
80340;74;174;19710
80341;166;380;23490
80342;178;465;21820
80343;63;173;20870
80344;74;196;23570
80345;205;494;21220
80346;61;157;20760
80347;53;155;23940
80348;67;168;20300
80349;51;128;23760
80350;201;506;23480
80351;97;252;23980
80352;64;147;20150
80353;56;148;20010
80354;74;206;19250
80355;NULL;NULL;NULL
80356;NULL;NULL;NULL
80357;97;231;24610
80358;46;136;24060
80359;113;271;23930
80360;965;2042;19860
80361;NULL;NULL;NULL
80362;119;313;20910
80364;318;734;22610
80365;68;198;20430
80366;183;424;22440
80367;82;175;23830
80368;1998;4265;19020
80369;87;226;18720
80371;39;111;19600
80372;52;134;19850
80373;1158;2280;18270
80374;113;269;20330
80375;153;327;20170
80376;228;604;27250
80377;148;341;21400
80378;NULL;NULL;NULL
80379;270;658;27640
80380;102;251;22250
80381;NULL;NULL;NULL
80383;42;104;24540
80384;79;181;20900
80385;186;461;24240
80386;76;178;22670
80387;123;326;25210
80388;82;209;20170
80390;159;397;23130
80391;NULL;NULL;NULL
80392;238;581;21890
80393;121;297;21830
80395;120;286;21970
80396;142;355;19320
80397;NULL;NULL;NULL
80399;145;397;27560
80400;157;392;22380
80401;60;134;22200
80402;53;124;24770
80403;72;159;23190
80404;61;132;21840
80405;163;417;25390
80406;571;1296;19370
80407;63;157;24740
80408;134;328;22580
80409;59;139;23720
80410;1995;4166;17080
80411;197;447;21900
80412;223;617;24240
80413;37;100;17970
80414;48;126;25620
80415;424;1056;22980
80416;321;767;22800
80417;615;1500;18900
80418;NULL;NULL;NULL
80420;72;162;21030
80421;116;316;20380
80422;216;557;22610
80423;150;382;24670
80424;197;522;29600
80425;47;110;21110
80426;174;408;24200
80427;127;327;20990
80428;57;120;23740
80429;72;183;22300
80430;78;199;21050
80431;276;716;24790
80432;71;180;22120
80433;NULL;NULL;NULL
80434;77;195;21050
80435;NULL;NULL;NULL
80436;225;508;22760
80437;47;107;23200
80438;219;505;18870
80439;70;156;22970
80440;65;154;18990
80442;460;1140;20250
80443;679;1627;20930
80444;271;683;21780
80445;108;235;20010
80446;321;798;22230
80449;NULL;NULL;NULL
80450;39;107;18120
80451;42;103;21620
80452;195;514;22580
80453;60;128;22450
80455;NULL;NULL;NULL
80456;215;518;22700
80458;166;449;24500
80459;NULL;NULL;NULL
80460;NULL;NULL;NULL
80461;87;221;25460
80462;133;322;20900
80463;285;715;22850
80464;395;898;20630
80465;87;194;21030
80466;56;130;21220
80467;80;189;19650
80468;58;158;19730
80469;69;151;24190
80470;68;159;23260
80472;65;165;19880
80473;122;311;22230
80474;161;403;20400
80475;95;221;21370
80476;136;327;19890
80477;93;234;18820
80478;52;129;19960
80479;134;345;20430
80480;38;100;21110
80481;181;430;18310
80482;57;133;21560
80484;140;352;18440
80485;476;1155;23850
80486;250;550;19370
80487;NULL;NULL;NULL
80488;683;1574;20230
80489;2422;5458;20970
80490;112;283;21570
80491;NULL;NULL;NULL
80493;113;313;18680
80494;76;212;22620
80495;223;488;19600
83083;617;1354;20750
83084;265;485;19470
83085;1367;3076;23130
83086;4063;9166;20120
83087;1889;4560;25220
83088;1137;2843;23780
83089;246;584;22730
83090;6127;13995;24350
83091;2447;5704;24850
83092;1808;4354;20930
83093;851;2098;24130
83094;1469;3188;22370
83095;341;737;21710
83096;637;1559;23760
83097;2185;5605;26410
83098;5418;11308;24840
83099;3658;8271;22440
83100;1851;4557;22160
83101;943;1886;24100
83102;1170;2469;20660
83103;1638;4080;26560
83104;1839;4137;22160
83105;NULL;NULL;NULL
83106;2002;5288;24180
83107;7354;16021;23890
83108;1119;2641;22520
83109;106;191;21590
83110;652;1449;22650
83111;876;2014;22680
83112;6354;12984;25860
83113;1000;2285;21800
83114;118;257;20030
83115;7244;13909;22470
83116;7458;18006;23720
83117;724;1728;23530
83118;19680;37634;24170
83119;2047;3735;24680
83120;2508;5734;25010
83121;2044;4152;20810
83122;127;233;20380
83123;9486;18034;25360
83124;1174;2531;21170
83125;999;2544;24030
83126;29968;62808;20810
83127;1279;3126;22780
83128;310;666;22240
83129;18422;36748;23910
83130;5202;11859;22650
83131;2416;6042;25360
83132;1048;2500;25230
83133;682;1666;24170
83134;791;1705;23400
83135;657;1446;20430
83136;1108;2500;23160
83137;79760;160346;20390
83138;1256;2879;22420
83139;287;554;20490
83140;2151;4969;21470
83141;2820;6526;23510
83142;102;184;14640
83143;1948;4378;22550
83144;11134;23387;23120
83145;547;1113;19710
83146;755;1662;21680
83147;NULL;NULL;NULL
83148;5174;11871;20720
83149;650;1407;21390
83150;1839;4181;23610
83151;390;890;20730
83152;334;644;26550
83153;2654;4695;22910
83154;341;741;21010
84001;1181;2878;23380
84002;433;981;24660
84003;5105;10723;18070
84004;2396;5912;21690
84005;85;181;20200
84006;NULL;NULL;NULL
84007;41933;89343;17200
84008;255;575;22960
84009;671;1519;22120
84010;351;842;26250
84011;147;339;22220
84012;1096;2402;21510
84013;113;281;21780
84014;472;1039;22660
84015;145;283;19010
84016;2268;5263;22070
84017;1498;3132;21320
84018;229;519;21520
84019;6105;14413;19150
84020;635;1348;21110
84021;NULL;NULL;NULL
84022;128;257;21900
84023;50;97;21990
84024;407;948;22820
84025;741;1582;24570
84026;1814;3977;21780
84027;1109;2608;22300
84028;447;1104;23430
84029;1876;4657;22790
84030;1515;3406;21490
84031;13067;29969;18060
84032;213;466;21990
84033;56;108;16370
84034;2302;5534;23430
84035;11799;26334;18180
84036;1444;3338;25990
84037;905;2043;23190
84038;1770;4348;24080
84039;2559;6094;21180
84040;191;428;20290
84041;208;468;23100
84042;792;1633;21560
84043;3731;8522;21880
84044;484;1102;20430
84045;193;433;21570
84046;206;439;21700
84047;1361;3108;21390
84048;NULL;NULL;NULL
84049;210;472;25820
84050;843;1682;23960
84051;535;1048;22070
84052;536;1238;22520
84053;773;1694;21210
84054;9353;19809;21940
84055;649;1592;26090
84056;2108;5269;21300
84057;161;332;21780
84058;201;417;21510
84059;54;119;23770
84060;NULL;NULL;NULL
84061;135;334;25600
84062;708;1577;23890
84063;168;385;23020
84064;1550;3653;20450
84065;1658;3768;22820
84066;113;265;22130
84067;1018;2538;24180
84068;531;1062;24280
84069;1278;2731;20490
84070;781;1911;21340
84071;813;1887;23750
84072;2639;6290;22550
84073;437;902;21470
84074;943;2169;23020
84075;205;443;21620
84076;481;1202;24100
63348;96;192;19460
63349;947;1994;21080
63350;554;1381;24700
63351;NULL;NULL;NULL
63352;877;1915;21600
63353;231;448;20970
63354;582;1082;20080
63355;127;238;18410
63356;133;302;21420
63357;43;109;16310
63358;160;393;22940
63359;NULL;NULL;NULL
63360;84;160;16160
63362;398;924;22940
63363;145;289;20050
63364;207;538;22900
63365;204;435;21240
63366;157;351;22010
63367;58;112;21760
63368;559;1301;23490
63369;60;116;21890
63370;165;365;20790
63371;87;159;22110
63372;263;685;25220
63373;82;173;19610
63374;135;283;20950
63375;75;170;20860
63376;74;142;17980
63377;177;344;17470
63378;394;929;24870
63379;212;502;23020
63380;358;731;20000
63381;707;1577;22970
63382;188;376;22160
63383;121;258;22580
63384;70;141;17070
63385;170;424;22820
63386;221;474;21320
63387;373;866;21360
63388;313;629;19980
63389;51;107;18060
63390;174;386;23570
63391;110;252;18390
63392;256;620;22460
63393;812;1678;20610
63394;106;210;22300
63395;381;949;25020
63396;512;1211;26230
63397;528;1053;20880
63398;NULL;NULL;NULL
63399;NULL;NULL;NULL
63400;481;1068;22060
63401;103;217;22890
63402;125;277;19790
63403;173;397;23340
63404;244;579;25060
63405;257;570;22600
63406;130;299;25630
63407;128;280;22410
63408;91;166;20310
63409;109;244;19310
63410;68;137;18390
63411;220;479;22200
63412;229;495;21060
63413;334;703;24860
63414;239;563;22410
63415;582;1255;20530
63416;50;92;19390
63417;1084;2537;26710
63418;279;626;21580
63419;231;482;20030
63420;304;745;22970
63421;92;179;19510
63422;226;519;22860
63423;281;620;21230
63424;247;592;24310
63425;643;1681;27710
63426;347;694;20090
63427;224;520;24700
63428;139;282;18650
63429;NULL;NULL;NULL
63430;5425;11238;19010
63431;69;161;19640
63432;372;943;23520
63433;NULL;NULL;NULL
63434;247;496;19840
63435;96;206;21090
63436;NULL;NULL;NULL
86019;1246;2970;22550
86020;107;244;22610
86022;116;233;20200
86023;127;270;18720
86024;588;1503;24660
86025;189;380;19390
86026;218;514;20480
86027;748;1735;23800
86028;470;1085;24400
86029;357;821;20270
86031;771;1749;23130
86032;879;2060;23130
86034;269;577;20050
86035;82;176;20050
86036;353;891;20220
86037;205;386;18010
86038;102;223;21730
86039;331;765;18780
