code_commune;pop_00_14;pop_15_29;pop_30_44;pop_45_59;pop_60_74;pop_75_89;pop_90_p
01001;155,306149757562;97,1693796265234;148,761022415785;191,372049239565;143,616249071237;64,2775003045694;5,49764958475813
01002;57,2422475564887;33,095708686812;56,756395093707;56,3761872211135;38,1847296709385;18,6017129292297;1,74301884171057
01004;2649,80732113109;3027,79415963301;2691,33787118153;2427,06524487504;2169,63470001906;1131,40229582958;190,958407330694
01005;353;273;369;387;277;113;10
01006;9,91228070175439;13,8771929824561;19,8245614035088;23,7894736842105;37,6666666666667;7,92982456140351;0
01007;623,260307588129;396,011503799253;634,621780813315;541,117091889224;436,095773284329;179,459028801574;16,4345138241762
01008;137,438101644018;130,669895283522;160,223225970678;186,848586598822;115,4859767596;34,227668718472;3,10654502488763
01009;50,5350067083695;35,4923103097439;54,0621832758088;71,0095613967264;70,0985711180819;37,6153755228855;5,18699166838393
01010;252,183039223605;156,858827253601;236,090793386478;224,052696060393;152,596114268359;77,0925623762069;2,12596743135668
01011;81,6266374866352;42,6042367793292;72,0520909057346;76,6519043316297;78,7907961114002;15,2167527060008;1,05758167927026
01012;67,5088657594102;29,1151355059266;58,2859478517323;65,1349589365472;60,9785367660453;43,9699413684239;2,00661381191438
01013;26,8125;14,8958333333333;24,8263888888889;38,7291666666667;26,8125;10,9236111111111;0
01014;606,563507966624;476,600729046022;610,985572775385;694,693859378703;687,514419023184;214,611434135827;45,0304776742559
01015;102,467989689169;94,7327327306474;108,3028806637;143,544678265421;138,397053219555;70,4128723054962;5,14179312601109
01016;102;45;102;91;80;34;4
01017;83,8553678903874;57,5922959016859;87,5962563065386;80,3015021368911;95,4392099411988;34,3648387193023;5,85052910399594
01019;3;3;3;5;10;2;0
01021;288,741894664347;235,181351761201;313,22630675383;309,694076329121;261,058805721597;71,1976636330526;10,8999011368516
01022;189,816857290714;186,986768467976;174,498966009179;260,569426335395;241,827373127733;139,745001855287;19,5556069137171
01023;13;12;13;23;12;2;1
01024;677,00787516098;506,914475372844;671,663798358153;689,077477669449;529,479893010651;206,685784154749;18,1706962731724
01025;863,611981891487;581,682655539326;810,287895764161;894,510437858323;668,455127383306;219,001552367999;30,4503491953988
01026;175,45130822436;150,732160917667;187,103498175494;163,240346474615;161,500633018887;108,894265038145;30,0777881508316
01027;521,302612055496;876,640587128422;520,233335338925;397,678842029806;254,040313514592;73,9200669838099;3,18424294894783
01028;155;66;131;122;115;33;3
01029;123,542226683443;90,5996521471144;142,732932385065;164,866984675438;103,577278640132;51,6332729408523;6,04765252795504
01030;159,141907483069;135,412469590423;177,032019124773;177,696444575308;122,806508528269;42,8346093732666;6,07604132489162
01031;748,24136197631;687,067968454712;711,103383788973;668,624418827031;602,936460361933;225,966838557282;27,0595680337598
01032;891,401987453114;566,648996316946;767,327194016249;580,064207978956;394,609314984129;170,705265992618;43,2430332579888
01033;3284,27204178235;2897,03365419718;3396,54146043161;3287,62024742453;2326,51921880406;1067,67179549701;174,341581863257
01034;1534,848875328;1494,6860024413;1461,69718876729;1744,7527798819;1696,2910232838;1023,91755522145;250,806575076273
01035;54;23;65;73;70;20;3
01036;221,307949649561;131,077490944484;211,522646416906;275,472446348661;343,147165827053;137,352521366015;14,1197794473193
01037;56,2027519913646;37,469499878396;63,3900999273292;73,9305563224451;49,2183305461367;27,8189963184791;0,969765015849252
01038;136,369553447628;119,087134378767;136,478715962836;146,462538514935;158,896130761446;55,9718182270869;5,73410870730172
01040;101;70;101;104;69;31;4
01041;133,834925060435;115,308352425946;141,961341857732;178,304459334134;113,448724896827;54,9257140775005;10,2164823474261
01042;58,4625552414846;32,6977752133599;58,1353191480172;72,5024436839186;51,8628900374036;16,4907628063766;0,84825386943952
01043;941,134076767251;736,77860936945;875,502130051539;1105,71988261955;740,774208596164;391,112787612232;37,9783049838136
01044;130,582724596111;107,642865954196;148,54136087607;107,061685383405;87,6274226723486;45,4940382533485;1,04990226452045
01045;69,6861149081938;40,5487976294193;65,8676639051368;57,850685561787;33,6772142542757;14,3200207074485;3,04950303373908
01046;211,521700658925;124,667302098881;189,634792616462;206,097834340441;115,704634575852;59,1034378313018;5,27029787813729
01047;307;205;299;290;121;39;8
01049;722;503;682;702;481;222;23
01050;100;53;99;63;37;22;6
01051;12,2696629213483;8,17977528089888;11,247191011236;24,5393258426966;24,5393258426966;9,20224719101124;1,02247191011236
01052;49,4110544131895;46,4423508340412;51,5368141279038;84,0334054598332;65,0207045830851;35,5556705819471;0
01053;6817,3090600237;8707,83894632187;6904,92427969212;7379,78212912746;6923,43882922392;4118,51289476102;829,193860849908
01054;353,931749543044;204,009844326306;345,658370002749;308,46030754945;199,36800574909;67,3837943451831;3,18792848417854
01056;77,3608153100253;36,5705483477966;92,430014589304;43,5621753319128;72,7859608601472;25,262910838719;3,02757472209496
01057;116;58;109;122;71;34;4
01058;161;117;149;165;149;71;7
01060;67,7880502675258;78,0993694106345;72,0733719488743;100,15081451644;102,042585548658;49,7326704534911;16,1131378543764
01061;204;145;193;279;254;54;4
01062;200,558700911573;152,776041504405;197,137846901836;202,800812740236;141,549710067656;54,1599479957936;2,01693987850029
01063;98,6592119271859;77,6529245676728;95,9956635125481;124,369184389784;101,209074112013;59,4937283756261;3,62021311516963
01064;244;155;239;262;156;35;4
01065;355,462965025961;229,925531756794;342,410102627689;419,002567565502;337,611340604906;131,310446806833;9,27704561231497
01066;18,6067415730337;11,3707865168539;17,5730337078652;20,6741573033708;18,6067415730337;5,1685393258427;0
01067;48,2874934233697;41,8000913041792;52,8415041081461;75,8931940543142;32,1034502333132;8,07426687667769;0
01068;124;116;142;161;127;68;33
01069;268,78856119973;252,824291368497;266,777596142111;385,0380046413;275,516850272621;59,6444290318688;5,41026734387204
01071;1111,05474029512;836,622575412646;1280,81819706041;1132,21649929787;523,403023694712;146,17036054842;14,7146036908288
01072;632,164911563866;450,073020661561;595,352766754709;675,310063107205;526,357580760747;264,474163634156;58,2674935177557
01073;158,949677558154;107,875790627023;174,790317715471;225,429975698334;236,839021813593;86,9800184203217;4,13519816710356
01074;530,024357981444;411,06844550669;488,118533641301;514,454004663386;373,755819608728;200,105367122238;56,4734714762123
01075;296;229;299;314;205;55;4
01076;11,2615384615385;14,0769230769231;15,0153846153846;29,0923076923077;36,6;15,9538461538462;0
01077;35,2864864864865;20,7567567567568;37,3621621621622;34,2486486486487;47,7405405405405;15,5675675675676;1,03783783783784
01078;334;196;357;353;209;103;45
01079;156,441017274115;72,1363404139773;116,835487017593;157,468361837981;163,881097207121;108,068495558837;47,1692006903755
01080;124,849569937584;78,8813137271729;115,86407404869;147,061015053505;113,822303305336;48,294971182752;7,22675274495958
01081;125,79121139872;108,341072189011;130,977605483091;172,71299735985;131,274905487478;43,6147446936774;13,2874633881733
01082;154,821067785076;126,087165226545;126,630775361367;122,623059121766;74,0727855254843;27,7925085200412;4,97263845972108
01083;205,206047599074;145,033289307131;210,559317165538;228,949599584473;123,261312844663;46,5279529999483;5,46248049917322
01084;232;115;205;174;137;52;6
01085;82,3273110104222;53,1656001591738;97,2157503588669;79,0957575587278;60,1479657831318;23,1597776784255;1,88783745125204
01087;51,0564556038328;41,3985720494763;53,1555116801209;61,1192752129998;43,5990495925686;27,6581935980223;1,0129422629793
01088;158,109527733021;149,130099471774;133,398278330515;295,515272783954;130,360457688523;35,4863639922128;0
01089;547,878618594203;305,046381949936;510,639362171992;480,826813748488;296,098817237982;99,4361285158808;14,0738777815183
01090;77,5347802291959;46,6343542969559;61,6407549143764;67,0351743205916;80,5782847277888;24,5013422516036;3,0753092594878
01092;344,811327023091;242,349777557066;300,876980880305;354,237317282329;261,885878495189;109,695939650444;8,14277911157466
01093;783,646088844272;789,600548722079;761,345007140166;965,506016003911;860,957450525179;656,991959471623;149,95292929277
01094;140,543324223704;94,845809787084;141,642899196548;185,338725965573;124,290876976641;61,9337021522386;12,4046616982129
01095;155,701621387025;144,582856007121;141,74360936714;187,403142041102;157,392742142351;51,6389668668707;4,53706218839036
01096;213,02942301532;161,124881372389;189,953662045798;243,307552375653;161,223822121337;52,9415427037844;11,4191163657191
01098;247,627934510119;171,906904741977;200,03091379477;246,973524726394;201,588018688879;102,820222714483;4,05248082337776
01099;306;219;340;360;244;98;23
01100;18;11;14;34;31;21;2
01101;27;18;30;40;28;8;1
01102;219,916694393755;123,673908991762;231,672087742096;193,731956712802;136,973896559705;55,7775219717601;4,25393362811911
01103;535,571902947298;345,630958511254;639,67697477689;447,007515561793;176,339882000878;75,6515476964394;6,12121850544759
01104;80,6271416693429;74,7787277254547;89,5154365441098;97,7945544964282;79,9376893714006;27,4541610528397;2,89228914042413
01105;409,492494654014;301,161285458911;412,446346110238;421,52190483755;226,487853620747;82,6304502027988;13,2596651157419
01106;36,7932960893855;26,8491620111732;27,8435754189944;38,7821229050279;19,8882681564246;26,8491620111732;0,994413407821229
01107;29,2777777777778;9,44444444444444;26,4444444444444;32,1111111111111;26,4444444444444;12,2777777777778;0
01108;179,198043579318;145,762654631844;184,100582578924;206,887422020003;244,605951588529;136,391282938647;64,0540626627342
01109;531,997326956827;370,212428003527;587,053191183055;444,261324395583;217,406377693366;75,0060670510248;4,06328471661707
01110;26,5;23,4423076923077;28,5384615384615;28,5384615384615;43,8269230769231;6,11538461538461;2,03846153846154
01111;28,2121212121212;14,1060606060606;28,2121212121212;28,2121212121212;24,1818181818182;9,06818181818182;1,00757575757576
01112;106;78;116;95;55;13;4
01113;175,323766687935;117,940100732941;169,778526468172;169,211907009625;123,437529877438;51,2628271728838;10,0453420510061
01114;164,212435379417;78,4538401755532;142,842843960365;109,511747033614;109,46592384082;61,6141275803216;26,8990820299094
01115;295,056929968459;213,961483552556;315,493539865475;274,49802756472;162,175189159437;71,1751193966693;6,63971049268369
01116;103,888254486949;33,799837556625;101,003428661211;89,917874375919;103,728482764973;61,6377554288648;2,02436672545783
01117;44,7019867549669;11,9205298013245;33,7748344370861;23,841059602649;23,841059602649;11,9205298013245;0
01118;239,392270796199;154,538192374033;243,043247537424;288,444780352596;228,239788721263;104,114493644146;21,227226574338
01121;20;20;20;36;16;4;0
01123;236,057073437948;148,036707510701;206,821698741845;281,893272286975;190,1164488474;90,4065825206945;5,66821665443619
01124;136;97;132;146;124;61;6
01125;121,28917269508;79,6831174312185;122,038758993054;135,513433185656;98,8110846488382;42,5800208996358;4,08441214651821
01127;99,393614203588;45,5632594491522;97,1168653868057;103,893871720328;112,582134072945;41,3636810590715;6,0865741081098
01128;60;41;57;62;49;31;1
01129;70;25;70;45;66;21;6
01130;527,893395001452;341,611075450652;522,168949609899;461,362599761505;395,929135127481;108,756101397143;10,2787436518679
01133;65;48;68;93;91;26;4
01134;321,4418176113;240,591598771169;336,2720860245;383,711293753822;374,337462573146;121,744987881579;13,900753384483
01135;515,7593092437;319,129704119879;534,844216059668;492,962911241834;267,78864636844;68,3989965946237;6,11621637185575
01136;185,509731544564;152,728315121144;179,469532478782;196,231465960772;146,961169607812;54,8834401444987;6,21634514242734
01138;690,961076747627;503,480272032312;616,745899554603;681,510243621516;609,07630356604;291,926470387154;32,299734090748
01139;86,9956033371743;52,4851610617386;81,8235346742895;77,6582173721192;84,6109057198206;57,4053391381476;3,02123869671021
01140;130,864853307151;117,365951051553;130,785211644707;168,432758730164;127,727758502614;73,486251068718;15,3372156950926
01141;69,5669672471269;60,2340333173863;70,6853552389839;110,333480844819;96,7427501785114;30,4968451974894;4,94056797568273
01142;1030,50647243142;805,857133441003;933,701083092667;1014,61937285915;688,127368579916;272,958939622626;19,2296299732233
01143;2221,70263426038;1290,95586653124;2422,93426559526;2053,50406123789;1293,75350011507;619,721391687219;96,4282805729367
01145;220,381771945845;171,897977475337;220,672344506363;258,06436409015;246,091591680683;66,5865760330344;6,3053742685875
01146;83;73;81;105;67;24;3
01147;97,9908181567017;69,4033359062859;90,7207621427565;110,525810001844;96,6720499775805;42,6377156009825;1,04950821384838
01148;332,825782570643;285,464831338538;319,265301980348;456,188969738321;369,508721651542;109,91094680224;18,8354459183677
01149;204;159;188;276;195;68;4
01150;41;30;48;53;31;10;1
01151;202;154;199;247;225;101;11
01152;120,733518229589;94,41878959307;157,851003730668;194,881857986462;138,035919772589;48,1729007117516;1,90600997587086
01153;556,811775872668;248,3567644189;519,32740569356;461,698849453451;269,159394897978;63,5213427642733;4,1244668991695
01155;22;13;25;36;34;10;2
01156;197,524486361495;112,370783357034;177,853357286531;186,37957246564;121,951960489631;44,8326515566548;2,08718848301416
01157;474,065962560207;316,193357624704;442,998500734311;494,826268498715;420,499259237705;173,419983994533;16,9966673498252
01158;234;159;237;251;103;66;3
01159;612,602209056002;480,757416641503;610,55369807153;701,539492559155;648,655954905702;279,844181825765;32,0470469403438
01160;2119,9916994962;1863,65165661495;2742,11877585897;2052,45045441121;1289,10921750906;511,874745259568;32,8034508500393
01162;11;11;8;20;8;5;2
01163;353;292;342;445;377;168;39
01165;373;188;375;323;252;70;5
01166;475,951080407473;337,416090503527;517,665248190046;534,49058162645;408,998991251323;133,852554697613;8,62545332356831
01167;108,88908400178;89,2523123189939;102,147312735624;165,251907854816;141,091241088365;43,6831694545673;6,68497254585456
01169;127,739856953595;97,3085249000676;134,350158040816;171,590680594165;93,1144401463875;25,8052770209055;1,09106234406426
01170;243,791778704165;149,129487641393;214,246294263728;289,790835045715;109,685365225739;32,096235464418;5,26000365484114
01171;134,42908892126;123,53609014589;127,948371252377;240,484598840761;156,178014707787;44,3023721273856;3,12146400453919
01173;2756,99607538581;2674,89178448318;3445,06298312438;2448,74617893277;1192,77385893025;528,163707736135;130,365411407467
01174;34;24;33;46;26;12;1
01175;138,761407034601;115,835019310354;138,153537713017;180,546692707112;153,294838144946;58,1504390204782;5,25806606949234
01177;30,1639344262295;23,1256830601093;26,1420765027322;42,2295081967213;43,2349726775956;18,0983606557377;1,00546448087432
01179;322;231;314;444;393;157;23
01180;168;102;173;198;137;59;5
01181;218,59174802204;164,990430555622;199,568231835242;310,655699012658;207,077794984261;96,0001851339731;44,1159104562041
01183;290,519358245009;209,835379850214;292,163927918289;315,889516735151;266,155168611843;101,689660675963;10,7469879635316
01184;141;109;115;192;136;59;4
01185;668,831329926778;687,375054974577;767,057149667722;903,0148196575;1059,78160465475;580,304319076708;157,635722041966
01187;83,6696747602535;59,3528655156528;100,202734674898;150,724467801028;153,22527501278;62,74881879041;5,0761634449775
01188;164;95;139;156;86;37;4
01189;237,735428830687;181,491286941932;252,039658926039;239,406341247951;148,193934793544;57,0039331265075;7,12941613333936
01190;13,5280898876404;8,69662921348315;11,5955056179775;19,3258426966292;19,3258426966292;12,561797752809;0,966292134831461
01191;20,4615384615385;24,3589743589744;29,2307692307692;33,1282051282051;30,2051282051282;14,6153846153846;0
01192;455,585321404098;366,864450618213;431,429267001387;569,315892485464;312,604004100113;125,368472921106;10,83259146962
01193;30,2740430046336;19,6376065268819;31,4972627038734;50,5967826042242;63,9020456627331;22,058103787767;2,03415570988685
01194;1135;1014;1043;1365;1103;570;107
01195;352,675863222149;241,919847447339;300,876539218699;377,799043717646;314,848601574432;182,037118047225;51,8429867725098
01196;279,169546774565;214,18457019321;276,507024628731;235,198472626296;175,667513472805;52,6516787330278;7,62119357136423
01197;64,2507189100374;45,0903032565317;63,8228851334204;79,7690158347832;92,768039962874;26,7736024468717;4,52543445548162
01198;53,5955577327975;48,0386996234066;57,3805815963845;60,1151522931057;36,5546334128451;8,25638929601407;2,05898604544662
01199;407,592379327232;354,299207517304;409,237707620372;451,073846757825;312,239722166385;154,005352519369;40,5517840915135
01200;35;40;38;51;35;14;0
01202;1338,19047693122;1132,63979275214;1359,21028555849;1358,91234627788;1271,5310776309;646,679898595503;106,836122253858
01203;258,642854317269;181,072716164946;254,65706957062;274,651370754279;241,973628829851;87,3052099491821;7,69715041385282
01204;166,527430661126;113,632672099972;137,307949180124;170,748516946275;110,998639284991;44,7516984566819;2,03309337082906
01206;47,2741042116596;36,0309626449564;47,4115988059061;71,5777686046852;46,8139220669841;21,7516782617005;3,1399654041081
01207;64,6563042283143;44,163252641395;63,9204548711036;84,8837526564419;43,5121672087931;12,8640683939521;0
01208;19;14;20;30;33;18;1
01209;206,477855313433;96,192659583344;213,675478894971;153,283380924623;82,2515210150252;41,1331939118979;2,98591035670678
01210;29,9819932371032;40,304986750231;43,2955940678113;57,4983582979821;34,4901448703918;20,3570898692273;5,07183290725323
01211;270,399153152935;190,697199771372;274,571033878332;312,957829781095;250,218175389214;92,0735732854351;6,08303474161714
01212;145;102;132;141;133;54;5
01213;292,344121731731;207,318984793891;274,62508467641;332,897300786955;155,102466663086;62,3903307050877;7,32171064283911
01214;27;21;27;40;35;11;0
01215;23,9961496224577;17,7219249103872;29,4173280908599;39,5991437419152;19,9647071923949;12,300746441985;0
01216;123,399108456081;123,973521513009;129,668324440233;158,3844943972;225,98391732348;90,6444342088002;40,9461996611974
01219;23,7073170731707;26,6707317073171;31,609756097561;29,6341463414634;36,5487804878049;11,8536585365854;1,97560975609756
01224;811,216334803944;521,635337085496;787,847905214218;583,729798098889;441,007164399977;136,621412129754;13,9420482677227
01225;68,6781613426143;38,9176108259641;63,7747973880409;101,267660161479;83,0117774896758;25,4628460061986;1,88714678602741
01227;120;80;108;151;139;37;7
01228;126,026962188748;104,511608949309;124,032713496264;160,435776859827;108,003015989902;42,987419029772;2,00250348617713
01229;230,681602040823;214,852732612575;222,570115045631;235,779845726724;212,726273534406;98,7436614479077;10,6457695919341
01230;54,6791881800233;32,5956600103574;59,0348555368378;69,7393188732437;70,3056612368094;21,5641321944939;2,08118396823454
01231;351,049822940203;267,013459625809;343,811520228345;416,985201481168;407,311880008692;145,136794340763;16,69132137502
01232;400,366197004297;301,86530776456;393,756531180441;468,180865023446;481,312793407402;193,518723953973;35,9995816658808
01233;25,8015267175573;11,9083969465649;26,793893129771;25,8015267175573;22,824427480916;15,8778625954198;0,99236641221374
01234;15,810650887574;28,6568047337278;27,6686390532544;40,5147928994083;37,5502958579882;15,810650887574;0,988165680473373
01235;286;191;242;212;145;87;16
01236;216,631181110005;144,518410498076;189,055484988496;228,042180089547;162,209665389128;74,5049561818776;6,03812174287032
01237;349,619024156307;276,275058710322;303,621159291119;397,620290255253;263,488576826062;79,1636193;4,21227146093685
01238;555;392;492;661;443;156;10
01239;123,631155296;52,6409582531532;119,958838298491;137,942384276222;144,094447900824;50,9320116483711;1,80020432693805
01240;106,200027832263;83,0913780139742;107,661410171768;171,182860307559;123,119316352347;35,0204820113183;1,72452531076966
01241;245,277324876249;163,020014538064;268,859781365395;308,99576750087;282,189750094995;98,2396679198179;12,4176937046085
01242;27,2;28,2074074074074;27,2;25,1851851851852;22,162962962963;5,03703703703704;1,00740740740741
01243;234,38358299608;180,800479228599;210,878207131798;315,620823916843;234,064948717908;81,1915890891122;5,06036891966068
01244;1675;1334;1640;1502;1173;582;92
01245;221,49405211859;125,11525019284;180,929383190246;188,357371187166;159,16391012594;66,9423504200764;7,99768276514107
01246;435,633592607902;357,142193960595;412,257623901741;422,453046134174;385,257307651263;168,758363853667;22,4978718906581
01247;55;35;63;73;58;15;0
01248;417;363;388;610;354;107;6
01249;2197;1622;2106;2035;1405;693;144
01250;425,708357292204;350,780057938843;405,770735665944;372,402051203145;303,185674673845;106,907134185503;14,2459890405157
01252;177,249879988002;96,2136860593024;160,020976032373;161,016953984431;139,734130916792;57,7143134786877;4,05005954041168
01254;429,217543010984;270,2950167903;411,683868068305;498,962820192895;409,512857783021;114,802179233281;7,52571492121408
01255;153,83743805137;98,5731434361484;131,079725291655;111,45931762748;105,06171955008;44,9915766875923;5,99707935567356
01257;65,195477995117;59,008627949423;66,6521257205821;75,2415811591565;54,5533466809818;27,3018292975952;3,04701119714444
01258;247,225812826818;147,886753582797;214,727926808492;287,687721984516;238,313645245083;48,77299272859;9,38514682370443
01259;154;111;151;171;88;28;5
01260;76;38;69;62;40;18;1
01261;132,731306743278;99,2290908502405;116,44825623367;177,951470928686;115,498170737334;35,9541444629744;3,1875600438175
01262;1263,84721849593;1297,09581152009;1305,63438585056;1352,54031108687;1015,47145185374;539,765741977857;89,645079214959
01263;694;534;662;834;642;330;65
01264;199,617383579527;159,297353972663;185,786822783644;247,199946556199;149,153713601126;59,4090821705581;16,5356973362833
01265;674,41885199614;594,865387330693;627,789559288699;746,482013749605;566,296343079716;260,730471825892;28,4173727292562
01266;352,593938287795;406,073130575722;369,559931493004;491,776306585957;530,714603557311;348,959878121173;76,3222113790382
01267;160,65059935818;162,178304371661;165,300529255039;259,153597167147;185,819473174878;73,0143720452132;1,88312462788258
01268;47,7843144668137;23,6801505314506;45,4503688892759;53,7747783176206;51,1772628599565;18,1035527168331;4,02957221804966
01269;701,616828966714;624,084274012765;666,023357573008;622,662473162256;462,011926037546;274,302677665279;102,298462582432
01272;270,795441119486;214,451998448555;272,639884032871;273,708441962074;275,380094705509;145,967765029525;37,0563747019793
01273;386,805065618966;253,834487991384;387,441696831732;339,79311102851;310,585989365888;106,127155374327;14,4124937891927
01274;132,863110752105;109,736026448173;131,133956754811;130,4305286357;83,5644974116866;38,3637996389123;5,90808035861171
01275;503,471624362768;391,10337038375;475,236717824409;590,921938064477;461,227061166199;162,705737321487;11,3335508769106
01276;352,947461705933;260,213567202393;325,276746800418;407,779185724639;212,460970631958;63,2009628474926;5,12110508716664
01277;20,2941176470588;15,4621848739496;21,2605042016807;27,0588235294118;20,2941176470588;10,6302521008403;0
01279;10,0833333333333;11;11;15,5833333333333;17,4166666666667;7,33333333333333;4,58333333333333
01280;24,113475177305;17,3617021276596;23,1489361702128;28,936170212766;26,0425531914894;14,468085106383;1,9290780141844
01281;1066,65112946409;717,180840031516;1037,12806062878;1030,99083678765;503,249327642945;193,974192100946;41,8256133440742
01282;49,7125545517752;31,8521286312733;55,2088204754975;49,7060308978812;55,1226230592338;13,2927210777137;3,10512130662525
01283;4897,92239825485;3677,75245918431;4121,44854672513;4406,96081928232;3335,57810527587;1581,64542663597;249,692244641547
01284;134;113;157;151;99;43;3
01285;263,066555242482;254,841404462395;247,113519827211;303,491335436384;201,787596339088;58,1020016809324;5,59758701150752
01286;170,733504306259;91,7715631339468;154,929665435147;220,277774435547;256,454188451313;58,6330256262836;6,20027861150297
01288;613,250393709501;444,559270596623;703,987000808195;609,337504775136;296,495149863521;96,7342040370711;12,6364762099526
01289;1041,8678556205;1019,28036693561;948,96838325034;1286,17703714205;1274,16755331843;766,962453119545;122,576350613526
01290;224,208005088159;186,696885885342;210,715619778271;282,878552209249;270,864915797702;111,434019364878;22,2020018763989
01291;141,613730091641;130,344372341548;147,757930258802;197,126495762404;166,348389405082;56,5235662313834;4,28551590914024
01293;33,2484076433121;12,0063694267516;24,0127388535032;40,6369426751592;27,7070063694268;6,46496815286624;0,923566878980892
01294;176,712112804765;124,728910381802;182,208435449431;193,875820539197;154,658444323451;57,0829756179307;7,73330088342354
01295;184,79229688296;82,920028932152;169,53472294631;149,192793494555;70,5558111209172;18,0683993235173;0,935947299587673
01296;86,976149038717;64,8548961535125;79,7424810079242;92,8206332471843;66,2781668822524;21,3778440690088;0,949829601400745
01297;201,512635520662;128,1819064864;180,337376404474;220,051741902372;118,620073766385;41,2962659197077;0
01298;34,54;11,5133333333333;36,6333333333333;29,3066666666667;35,5866666666667;8,37333333333333;1,04666666666667
01299;114,908615533148;103,40689284448;118,156639110357;144,103204477668;82,7627509921859;23,5872297912216;2,07466725094035
01301;494,51223204811;340,359666622349;468,409311820896;581,564645657882;472,491178607312;227,223899597786;21,4390656456665
01302;22;15;22;40;47;17;2
01303;334,545092068843;258,338609386228;307,265674311721;343,229968921465;278,884762196286;158,136039868515;15,599853246942
01304;569;491;542;580;443;228;51
01305;295,144701201754;348,341260750783;325,565332196096;390,358854037228;404,963646495548;307,415895090452;123,210310228138
01306;253,061379056143;303,801768088393;293,623752835282;255,357462216288;265,011504379678;210,055972450949;56,0881609732667
01307;147,608361364315;139,644225082422;132,590829530418;180,897238875364;149,783300367;85,454139173979;4,0219056065013
01308;151,963581976523;124,819834986138;151,765003577118;194,513578652919;127,303538288154;46,5126015643379;6,12186095480926
01309;14,1477272727273;14,1477272727273;12,2613636363636;18,8636363636364;14,1477272727273;7,54545454545455;1,88636363636364
01310;33,6989340000934;17,3497172964848;54,895559478269;94,256289818029;41,6512406798313;7,14825872729254;0
01311;7;4;10;10;8;5;0
01313;2174;1414;2270;1859;928;284;19
01314;371,5130672071;214,563069095139;401,361062106962;371,936738795071;221,104909680851;126,270165375789;18,2509877390892
01317;81,4946739297505;36,1193934391937;77,3190833248594;69,0959871868708;44,0064521610151;20,9694592777986;1,99495068051188
01318;155,078093665381;113,734234536741;138,078880109033;180,840667362831;122,498971988898;23,7248543728615;1,04429796425397
01319;97;61;90;108;71;37;3
01320;781;504;720;817;668;319;24
01321;187,726259914968;118,677064014772;166,643000886461;228,709078802756;140,551560336111;47,6200485204566;2,07298752447461
01322;992,865404658448;764,818044119672;925,480415158745;1137,25786753374;770,981686640619;362,150480771766;96,4461011170054
01323;186,163881428071;118,280959012346;178,658703435809;225,613941360958;188,719310775357;112,801108692209;7,76209529525023
01325;218,534397671505;128,159295475956;224,763397076285;233,343580041304;193,431038575597;61,9301281861299;4,83816297322429
01328;99,7255378214187;100,629481453155;108,979953442825;115,893244207708;106,145153940341;50,2638504906623;24,3627786438911
01329;28,719512195122;12,4451219512195;33,5060975609756;32,5487804878049;36,3780487804878;13,4024390243902;0
01330;23;22;22;46;44;20;3
01331;35;25;38;51;18;21;4
01332;151,909987279224;113,087903938888;168,066020395663;179,376200429353;139,655601446668;37,7957344866154;2,10855202358809
01333;604,98701784045;557,44943177645;588,306273567173;693,670852792736;630,904393965354;243,707217905211;46,9748121526274
01334;162,043235115842;102,272202714291;149,798419098551;141,506600976327;97,6062887304628;23,7137300599913;3,05952330453536
01335;114,168139680612;49,2575362868436;92,4262237524892;77,945587126371;53,4948786871406;22,7076344665439;0
01336;268;151;237;246;201;76;8
01337;272,093750271749;186,488308861089;225,312971805289;293,043273392136;250,630974437221;98,8547321441342;9,57598908838278
01338;272,546905168077;144,131591486266;235,26839696396;257,38041863608;246,346461784502;78,9432202185487;10,3830057425667
01339;244,139322474471;179,616333400174;213,573164085306;360,372973066961;308,943758391036;136,908356506204;40,4460920758497
01342;110;96;90;141;80;29;0
01343;399,422047677882;256,746375676752;392,517912278416;364,009853385132;293,400123713046;100,103098661022;15,8005886077496
01344;1073,58227809447;755,689326594203;961,633672206248;1290,03686106291;1211,28902361888;602,049926314847;76,7189121084437
01345;404;362;402;477;419;167;14
01346;172;120;162;195;125;66;12
01347;423;275;384;488;390;107;5
01348;594,017339105484;444,953269945067;556,403919366457;640,071520078374;495,290928360193;252,602502407307;19,6605207371183
01349;91,6589465532709;63,4056674418869;101,301764082211;115,64766156964;125,908873915199;22,6578453600134;2,41924107777808
01350;444,920844027983;343,310824608356;471,626611530277;539,293008661625;475,468910045162;230,142318753674;33,2374823729242
01351;377,647005118569;259,713096472738;328,538241771248;337,423008660364;195,180456604449;85,6517255430037;17,8464658296281
01352;127,795347384221;85,3281806143843;103,808597379283;115,8073635444;105,284318350178;45,9351338018394;2,04105892569462
01353;370,172855494567;261,114575882386;356,893354430134;416,738847251695;250,684002409252;66,3071236231354;1,08924090883011
01354;3366,87479700078;2769,39183869555;4078,45322776826;2371,0032582464;1152,63365062977;507,999167543546;27,6440601156839
01355;100,94154956034;69,2295226747998;97,6640611331313;107,692624389001;81,4335679328006;23,7688854893101;3,26978882061721
01356;45,6507177033493;29,1387559808612;43,7081339712919;38,8516746411483;37,8803827751196;5,82775119617225;1,94258373205742
01357;91;103;97;105;77;29;0
