code_commune;nb_familles;nb_familles_monoparentales
21541;65,5384615384615;0
21542;141,605460848863;4,87852751182052
21543;59,0769230769231;4,92307692307692
21544;21,5384615384615;10,7692307692308
21545;281,401754665655;50,2867578928975
21546;59,4202898550725;4,95169082125604
21547;75;10
21548;61,7241379310345;0
21549;20;0
21550;44,2477876106195;5,53097345132743
21552;10,2857142857143;0
21553;36,3592233009709;5,19417475728155
21554;209,205613985827;58,723126106438
21555;466,863484349877;26,0368462512221
21556;75,3073770491803;5,02049180327869
21557;35;0
21558;280,964018005843;10,6511229492058
21559;208,037062629274;24,6722595318973
21560;92,0464383890111;5,12960593742111
21561;135;5
21562;60,3030303030303;5,02525252525253
21563;40;0
21564;115;5
21565;168,416344493292;14,4747253549296
21566;25;0
21567;55;0
21568;212,403953038171;14,8089676077084
21569;68,9;15,9
21570;39,4757349551292;9,8689337387823
21571;65;5
21572;110;0
21573;93,6697011184854;4,99192258252939
21574;120;15
21575;97,8450163154256;19,8409419313481
21576;50;25
21577;381,852630528783;34,7883185555978
21578;95,2320734906251;5,2339960923814
21579;56,925;10,35
21580;33,978102189781;4,85401459854015
21581;43,7586206896552;4,86206896551724
21582;226,296941218329;30,6440345556599
21583;15;5
21584;601,382861198962;107,859474135957
21585;306,205000715659;23,6426712188721
21586;221,872305155663;25,4951438873403
21587;75;5
21588;23,2638888888889;0
21589;30;0
21590;410,0362574594;64,9564814588033
21591;283,234970201587;20,3397758248953
21592;80;10
21593;25;0
21594;64,6666666666667;0
21595;48,3904109589041;0
21596;110,061363844681;14,9214279714648
21597;20,377358490566;0
21598;49,1176470588235;5,45751633986928
21599;679,045802228381;80,6921189602207
21600;35;5
21601;29,3695230482308;0
21602;15;0
21603;1007,92299518324;167,940339215062
21604;41,5151515151515;0
21605;676,989994248234;64,1394167795193
21606;580;60
21607;616,352143296812;159,052780783162
21608;38,4466019417476;4,80582524271845
21609;159,329899457905;15,5883597187185
21610;110,542660971891;9,70011792963379
21611;226,054446327147;19,8842281825375
21612;34,1954022988506;4,88505747126437
21613;50,9746274484942;10,1949254896988
21614;128,044932839667;10,2419957297464
21615;81,9625130370335;9,59415012200729
21616;65;0
21617;3260,91527072932;608,51302826258
21618;158,10036442195;10,7381834119203
21619;69,3577981651376;4,95412844036697
21620;54,3081761006289;0
21622;72,3045267489712;5,16460905349794
21623;472,329592748066;39,4227759666637
21624;40;5
21625;25,3012048192771;0
21626;20,6666666666667;0
21627;28,4536082474227;0
21628;20,3125;0
21629;86,5788433646977;10,143988746131
21630;75;20
21631;20,7547169811321;10,377358490566
21632;328,395416592815;20,5266316437371
21633;56,1764705882353;5,10695187165775
21634;34,7463768115942;0
21635;34,3269230769231;4,90384615384615
21636;74,9979746540601;19,9978193198162
21637;65;5
21638;332,792219782642;25,0018017299332
21639;220;20
21640;69,1421568627451;0
21641;140,364652711868;15,1258585111225
21642;110;10
21643;135;10
21644;50;0
21645;184,147184552519;15,0986616669697
21646;36,75;5,25
21647;39,6666666666667;9,91666666666667
21648;49,4289056418184;0
21649;14,7222222222222;0
21650;45;5
21651;58,5294117647059;0
21652;85;5
21653;15,3061224489796;0
21655;70;10
21656;218,257276429799;9,86987239704765
21657;659,761022057143;38,4529084553889
21659;49,7023809523809;0
21660;20;0
21661;550,589977198654;45,9020717877705
21662;13,7142857142857;0
21663;786,635988568392;179,13949728138
21664;19,7590361445783;0
21665;52,8846153846154;15,8653846153846
21666;30;0
21667;129,22895327497;14,919872285595
21669;25;5
21670;85,8424611933362;4,76253905793877
21671;10;0
21672;5;5
21673;59,7209302325581;4,97674418604651
21674;57,4887764561934;4,99198565028733
21675;10;0
21676;70;15
21677;29,4871794871795;0
21678;59,3548387096774;0
21679;41,5503875968992;10,3875968992248
21680;165,663093374979;5,02104046101301
21681;25,2941176470588;0
21682;77,8685132124667;0
21683;110,179504718028;29,9712273106447
21684;270;25
21685;75,2897449245693;5,023988761758
21686;45,625;0
21687;38,3216783216783;9,58041958041958
21688;40,353982300885;5,04424778761062
21689;54,672619047619;0
21690;20;0
21691;125,639926373071;0
21692;79,1456568589942;5,16147004975823
21693;20;0
21694;5;0
21695;16,0344827586207;0
21696;25,531914893617;5,1063829787234
21698;131,417568866137;10,2718129992735
21699;356,654211930118;15,4361355445194
21700;27,3333333333333;0
21701;39,6825396825397;0
21702;83,3408758707441;9,89892695839173
21703;10,2083333333333;0
21704;25,75;0
21705;27,6119402985075;5,52238805970149
21706;37,421916145628;0
21707;64,079031840888;4,74439548619731
21708;98,2709451447188;0
21709;49,7222222222222;4,97222222222222
21710;255,930825511621;49,7662311087421
21711;35;0
21712;70;0
21713;111,170204505768;9,67564921185265
21714;99,6775187557221;4,99345840008911
21715;55,2879581151832;0
21716;56,8421052631579;4,73684210526316
21717;75;5
22001;150;15
22002;361,915389216122;55,5758842212212
22003;258,300866551917;35,0142169773476
22004;1295;205
22005;270,978019402835;65,3052404411837
22006;69,0466926070039;5,31128404669261
22008;370;20
22009;40;5
22011;320;40
22012;258,0520755787;20,6146022996585
22013;585,824617264348;60,2355122466055
22014;335,923545624506;40,6213288865633
22015;497,309704596407;45,652953551146
22016;103,256373227094;17,4070268532966
22018;88,8800904889615;0
22019;140,925794468515;29,1943766407699
22020;770;110
22021;365;60
22023;125;25
22024;70,9643801753196;10,1251922759544
22025;595,715986897892;60,6933221537951
22026;203,038536711926;24,2635588432641
22027;119,135500393036;15,012168814
22028;245,717259078767;10,1066038719402
22029;97,2140197469034;0
22030;271,499834270061;20,4463173935224
22031;215,765686685068;40,2053186773137
22032;690;100
22033;95;10
22034;445;75
22035;311,843892878118;19,8139534008793
22036;64,6919431279621;0
22037;108,605892208259;19,883751971549
22039;151,99825408887;4,90363629287946
22040;156,109581780904;10,064823079993
22041;74,7572507414019;14,9800974542972
22042;156,054052291669;15,2379517691642
22043;68,0121573063431;9,55591760642322
22044;533,393812156046;40,8085159737702
22045;105,613435242106;13,5310388322913
22046;1849,52614954635;240,531269616762
22047;260;35
22048;688,92016591969;65,8324359955611
22049;465,733915784349;92,9824342215581
22050;3647,32217724141;753,192229714527
22052;110,3430017915;4,54538085402901
22053;190;25
22054;1195,95742913006;109,135341353021
22055;2045;215
22056;495;65
22057;125;5
22059;425;45
22060;167,26242159934;19,1590714599806
22061;410,835254735153;54,7775884595298
22062;174,342216666089;25,2108150511543
22063;165;15
22064;208,238865236758;26,0623309352927
22065;519,131828089659;55,1355035790029
22067;754,315138050737;91,2710166564504
22068;115,013011332514;10,0098984457506
22069;55;10
22070;1445;460
22071;206,378517284284;29,9318205167954
22072;119,100206027777;9,97976966769328
22073;108,791245303077;15,0250408881777
22074;199,540601668626;29,8139075856208
22075;183,250619481978;20,3089045305577
22076;397,306861956712;25,7238291929448
22077;348,543548348326;25,6567917688018
22079;634,377035533661;35,804365461935
22081;1254,6280814634;139,160287181748
22082;270;25
22083;203,265764232205;19,9097462498855
22084;735;90
22085;94,5179567453012;9,95772653661498
22086;199,121303753801;44,9092533624101
22087;179,122793733275;14,8456097718719
22088;73,5211737132827;5,02672945576492
22090;331,812182642868;25,6627869072543
22091;123,387980202944;19,8123516560073
22092;70;25
22093;4810,52593890982;578,279996640009
22094;495;55
22095;45;5
22096;138,410951658159;24,9869978526748
22097;207,638730643991;26,0644572264582
22098;438,121304858393;66,1736846494392
22099;320,723598470924;20,0641232091731
22101;341,810831092838;45,2472414071957
22103;275;15
22104;151,990557901276;26,1074497653195
22105;346,704446872332;45,4393897685111
22106;2262,939033508;337,773955334032
22107;372,530335972265;59,5966518718496
22108;40;5
22109;71,7377389236036;18,0118194512403
22110;179,751976504666;20,1484060272514
22111;124,539728338431;5,01743766536806
22112;125,213436058024;4,99362796164066
22113;5157,3978042297;879,365682018237
22114;246,891504344932;30,3788296539955
22115;130,583184046345;28,6838486738466
22116;375;85
22117;530,782818612495;80,8539248946063
22118;1232,49039221456;186,548669708535
22119;171,115355715175;15,1029223262976
22121;470,30156998885;65,6295444569775
22122;215,39536020576;35,1605172018128
22124;65;5
22126;56,0714285714286;0
22127;453,72047296631;46,8839374868178
22128;125,152726317592;20,0924136306738
22129;18,6486486486486;9,32432432432432
22131;232,107254056301;29,7219458507898
22132;67,4684247709603;5,0081137321052
22133;187,106778679893;15,1756720480802
22134;978,616834865199;65,418989658451
22135;689,947628223287;90,6351415068885
22136;2613,1597216397;423,893008266546
22137;393,884246313018;55,0651569220239
22138;86,2862315919203;19,0792783913458
22139;16,8;0
22140;180,164498497567;10,3412220020593
22141;69,7551252866728;0
22143;498,744345834613;40,8273227603884
22144;410,837788839821;46,4924629699486
22145;247,630056923908;14,2395683102965
22146;116,910658194379;0
22147;809,738355978817;86,0725020929443
22148;70,8806391991414;5,04711583189936
22149;118,128570770476;9,97391750523515
22150;282,591936181321;51,0376836600037
22152;343,494974402982;34,9961323885431
22153;120;15
22155;640,064095866398;40,4753152915422
22156;203,357674755111;15,0791517551454
22157;209,012528039454;24,3266451073981
22158;726,03643224231;78,7647755475629
22160;298,016453396472;20,1885701843524
22161;761,686111708453;130,236385047281
22162;1901,85571203788;226,778257752471
22163;210;25
22164;543,763495189151;73,0735290741819
22165;185;15
22166;715,132080957557;77,0136229939694
22168;2116,61140033852;242,694083102366
22169;50,0024737372863;5,00024737372863
22170;500;55
22171;1334,48414066035;140,510308804663
22172;801,333593002545;84,4910776958298
22174;239,205013956212;16,7958275098033
22175;436,650351640301;25,8499842326482
22176;2071,42528238467;243,767237837453
22177;426,490256766744;52,6301555721416
22178;360,496798581575;15,2741189107727
22179;484,537503752865;44,8995407991228
22180;575,017447018069;85,767934273567
22181;208,397934900029;29,7856245965455
22182;991,272017327957;76,2159173478479
22183;1027,81453063002;102,389654101518
22184;468,092029775442;50,3747157067522
22185;681,980243564654;65,6727517649565
22186;1188,60314267291;154,238798197955
22187;4204,3373374792;621,455772233947
22188;332,868663170701;42,3084943344489
22189;160;30
22190;1154,22124219756;118,368560823518
22193;477,382271843333;35,5847412671441
22194;1030;160
22195;682,515875155726;48,628876801871
22196;277,232692518211;10,0571213932178
22197;891,416173031537;112,733372992694
22198;1214,61922132592;125,092073494702
22199;356,981723540454;54,8443104202542
22200;170;25
22201;250,621348765869;10,0783730109167
22202;229,676495284695;29,9479191071369
22203;1176,16193714221;143,98807321023
22204;372,728230775125;24,5724369363035
22205;125,912661090881;10,0604625783984
22206;1108,98532578451;212,768502005734
22207;645;85
22208;503,063785455812;45,3097899819719
22209;1150,15309149313;175,898042690209
22210;948,461232874896;120,684198213657
22211;1130;165
22212;350;50
22213;1041,38789908543;120,766720790335
22214;929,758708070893;138,535092303373
22215;3313,64890601791;554,485194333189
22216;218,751689242356;19,0847502760107
22217;126,055309638562;19,5079201283282
22218;371,812168505279;34,771879872948
22219;715;65
22220;480;75
22221;543,400728477754;80,523279640329
22222;1360,75773888001;190,681180164943
22223;575;55
22224;501,168297740814;40,5700023044244
22225;1507,4123406971;233,502133631388
22226;691,174401872329;59,211001110807
22227;233,188783477111;20,2401428643691
22228;410;80
22229;302,939837839315;34,7264774372031
22231;112,19076097341;14,1443510817298
22232;642,709616109546;85,2327828228564
22233;695,127530945183;35,2070120914782
22234;349,881167531349;29,9871365189638
22235;66,9633502536021;10,9662006162455
22236;205,793975568402;29,1385942903373
22237;690,879724885307;56,1010226753905
22238;160,344743274285;9,53761116185422
22239;399,726626279529;51,2012500854498
22240;324,469957204876;47,6446099223635
22241;305;15
22242;503,861425499342;45,8756312585292
22243;175;40
22244;148,626991976007;5,05454066264695
22245;287,056120119707;49,8688463027409
22246;646,014843782979;61,7597076392068
22248;495;70
22249;190;30
22250;255;35
22251;2149,67048069738;209,290716342514
22254;320;55
22255;234,157346422113;24,9601622052407
22256;320,061122901782;35,3222888784499
22257;108,736587816893;23,6765028381674
22258;1109,46945828166;71,9262511759693
22259;1158,44578434445;94,8236383511856
22260;142,733206622303;19,0341506983963
22261;105;10
22262;715,89757326488;155,957394769058
22263;110;15
22264;720,82325449364;80,6161204144898
22265;532,635086684684;61,4168719244331
22266;778,886540820368;156,862380797088
22267;103,548682342831;19,6478811654501
22268;180;20
22269;71,7426885407775;9,89769128796721
22271;99,4647047489745;15,2493798555208
22272;630,260593631662;45,8666210133019
22273;693,241750634479;51,8677020586746
22274;110;20
22275;385,385146088116;45,1567609692908
22276;76,1493235993859;0
22277;712,327606208504;40,1335586997184
22278;10499,6820893025;2429,64388369355
22279;340,215987739078;35,0097367519197
22280;330;60
22281;464,809642042843;45,5379753691595
22282;1026,0174171291;74,1972465606618
22283;252,909379148018;24,9181221111425
22284;91,0105071082979;4,99771945515285
22285;90;0
22286;139,122855106796;5,09140549260364
22287;444,680627281105;49,7362632065814
22288;106,174209754257;4,87883601686247
22289;60;15
22291;64,0824932938013;5,00431107521412
22293;115;5
22294;84,7439473856516;9,96448146321948
22295;111,668417743207;22,978414507527
22296;197,289632166695;25,2503674528584
22299;455;50
22300;111,980228557239;10,33418306124
22302;280,129211725979;39,8251213783408
22304;167,903063991196;9,44378494227967
22305;138,422404193493;6,10242610914734
22306;182,185036469431;19,5686520508064
22307;636,060226815669;86,1007649608341
22308;200,486445413947;20,046557475208
22309;54,1538461538462;9,84615384615385
22310;139,419888047619;28,2128808478178
22311;280;50
22312;65;0
22313;92,0650065841977;4,86240757317535
22314;118,604125796858;14,9042001633174
22315;84,8058067993378;0
22316;130,425959012412;9,576378263614
22317;83,0761858619557;5,13503181788679
22318;93,7598717799732;14,3936518792474
22319;132,016147551218;14,4968373324347
22320;37,839796830898;10,8113705231137
22321;425;60
22322;123,555787824732;15,0140285795191
22323;248,331233775539;15,2038688020236
22324;434,814149830652;39,9844325124236
22325;911,279501212892;131,628393149287
22326;154,412358039199;10,1201247203977
22327;501,305647371794;51,2175818714312
22328;121,498057504216;20,2388860384779
22330;115;5
22331;55;15
22332;150;5
22333;220,294916411221;35,0985883927862
22334;40;5
22335;70,2561094046689;10,0019954312567
22337;325;30
22338;246,579750864546;25,2306288863854
22339;745,550916232199;80,7066170817332
22340;356,413752711653;25,5367217354257
22341;198,811278803088;30,0141502172916
22342;125,278583593451;18,503117140135
22343;1110,35353955735;164,948833353473
22344;199,999434840441;24,2828885367703
22345;231,265805182943;9,9946835628605
22346;267,266555378695;25,1562562771466
22347;328,26341251418;44,8641992142652
22348;146,15833513949;15,113398647688
22349;449,35812520701;35,3899443645937
22350;54,4358974358974;9,8974358974359
22351;163,794078815629;15,4328929321224
22352;80,5839582882536;5,03649623159716
22353;780,062253769672;113,798868745643
22354;330,768373508996;30,8128560929642
22356;278,013033630829;15,2878564950493
22358;168,643216879803;16,0437457856194
22359;115,743056996437;9,93497297568113
22360;2570;385
22361;190;10
22362;490,580113281593;100,003540318357
22363;365,419981856807;40,0371828023852
22364;905;120
22365;42,8569262064269;4,76188068960299
22366;128,569474042601;25,0849909733686
22368;229,768261270066;20,5829597440764
22369;233,406471687931;28,8980626267133
22370;115,976748307744;15,1060007066045
22371;332,820453590773;54,5725473100727
22372;655;105
22373;26;0
22375;206,889852806052;5,19012094911737
22376;483,944645286486;58,4625433263077
22377;255;10
22378;60,2803738317757;0
22379;442,179368236691;41,1155883945739
22380;210;25
22381;114,428221486324;9,96284558023364
22383;70,3680439680469;14,9529637979454
22384;289,633639441127;23,0459110355665
22385;340;35
22386;220,502730834935;25,0326717098537
22387;383,550197488186;29,9373972188964
22388;368,202161376431;33,8761011420569
22389;1496,9348661823;150,401109088048
22390;229,186642667912;20,3398298593848
22391;323,052182486038;29,9388141800682
23001;393,75086340256;65,5402363207943
23002;265;25
23003;43,7323943661972;9,71830985915493
23004;160;30
23005;55,6536125666901;5,05941932424456
23006;62,595130925849;15,0089833187446
23007;78,5961644047256;4,81386057820218
23008;717,670239834747;174,508726016225
23009;18,5714285714286;0
23010;40;10
23011;55;0
23012;24,5495495495495;0
23013;315,007927162054;58,9353563160885
23014;41,0084033613445;5,12605042016807
23015;239,058176284968;19,9777801678461
23016;54,6978021978022;0
23017;50;15
23018;71,1416793575157;4,64663933336187
23019;9;0
23020;98,5698367289011;21,8769679435773
23021;180,287080847229;24,4634517011145
23022;110;10
23023;30,2857142857143;0
23024;172,38608399881;5,0971676743324
23025;381,845292551876;45,1534688202348
23026;106,478538164981;0
23027;68,8161381398493;14,8181817914796
23028;28,2051282051282;0
23029;60,9957381345957;5,10088922996494
23030;612,103493696325;108,358275756605
23031;315,73402263223;54,4204625645663
23032;216,930708124496;34,627662630032
23033;131,757115869627;10,1284389790306
23034;9,35483870967742;0
23035;170,474245439111;24,4084092917072
23036;282,107916736406;24,5268302229166
23037;19,5;4,875
23038;78,6626579611426;14,7883729755715
23039;168,371855205001;19,6287688588735
23040;55;5
23041;77,0709934552245;14,7371039128065
23042;40,32;0
23043;24,7422680412371;0
23044;25;0
23045;216,368574595111;34,4630852672373
23046;24,6913580246914;0
23047;60,7152004904415;0
23048;145,868653679922;25,155526175617
23049;73,4217284200003;18,728412498993
23050;25;0
23051;19,7435897435897;0
23052;110;5
23053;65;10
23054;67,9090139178763;11,3093869067151
23055;9,375;0
23056;85,7325835225273;4,58218057801492
23057;136,917809734082;24,9840515206219
23058;33,6666666666667;19,2380952380952
23059;33,3173076923077;9,51923076923077
23060;35,7608695652174;0
23061;217,037015039376;24,2353301048089
23062;164,394715289138;24,897780886077
23063;49,6774193548387;14,9032258064516
23064;185;30
23065;85;0
23066;65;10
23067;210,965362745622;46,5034064137536
23068;145;35
23069;109,150146486974;10,3657789882798
23070;137,509678103352;9,92626324469359
23071;58,1632653061224;4,8469387755102
23072;56,6565208605016;0
23073;129,145935878714;24,4064131874309
23074;54,4148936170213;9,8936170212766
23075;278,522018847195;34,9064664071457
23076;360;75
23077;117,142690753115;26,616669664511
23078;51,0810810810811;0
23079;352,283016622392;64,7614425700304
23080;27,5;0
23081;96,065102240957;15,8120025385128
23082;92,4054271349814;9,32572572787428
23083;73,6735547133388;9,98492461111973
23084;45,6293706293706;5,06993006993007
23086;75,3002980427317;9,95311385228843
23087;144,419268837973;34,1438267644574
23088;31,7114014820152;0
23089;220,280467468971;50,0543723709148
23090;79,1748931405892;4,95568065790613
23091;53,9939024390244;4,90853658536585
23092;215,768388446639;24,8387217519828
23093;444,709613018808;75,030001595313
23095;351,32842982976;46,2461972189883
23096;3113,10190844049;587,590258696333
23097;83,601575176692;4,86829920705039
23098;20,2222222222222;0
23099;94,7807228547629;14,9625229573876
23100;119,935566284565;19,4414693936734
23101;121,808680310615;24,4382398736791
23102;110,22619110786;15,04169227917
23103;104,199369632964;10,0174723695442
23104;75,0585484993821;5,02881663188277
23105;175,874074071418;20,0210812115039
23106;110,031226431546;29,9754758273183
23107;39,0839694656489;4,88549618320611
23108;45;0
23109;69,3232369872024;9,85537107188103
23110;16,3157894736842;0
23111;80;0
23112;230;35
23113;88,8546097986373;24,7271143221399
23114;106,639787667175;10,0471863388252
23115;72,0228498700763;5,53217642965537
23116;133,787243703216;19,9977873244869
23117;98,9869538243679;15,8273714083032
23118;48,3606557377049;14,5081967213115
23119;9,54545454545454;0
23120;55;10
23122;27,5342465753425;4,58904109589041
23123;55;5
23124;165;15
23125;24,7474747474747;4,94949494949495
23127;64,6717171717172;14,9242424242424
23128;34,7222222222222;4,96031746031746
23129;19,6923076923077;4,92307692307692
23130;174,002243615136;9,99621989176323
23131;222,284694930906;29,1046500471189
23132;117,353280697853;31,150576645353
23133;115,109781758027;34,6238789491036
23134;65,5264422591044;4,6804601613646
23136;81,5037233076205;4,06885086069283
23137;154,197626955697;19,8535051291885
23138;55;25
23139;163,957845811621;24,9629761403749
23140;122,600721999831;19,975074375705
23141;206,82860035449;24,9164376223609
23142;86,5295334593661;15,2942680122375
23143;121,31131098097;10,1016925148113
23144;75;5
23145;76,8657361861683;9,80625546440265
23146;75;0
23147;24,7422680412371;0
23148;82,2252748863463;12,3272751895692
23149;228,16726935995;25,3887107965493
23150;46,1920529801324;10,2649006622517
23151;128,587984381264;24,9201275535037
23152;14,7887323943662;4,92957746478873
23154;212,770672089128;34,9131166612605
23155;109,477749041431;10,0660561561267
23156;20;0
23157;20;5
23158;52;15,6
23159;39,2105263157895;9,80263157894737
23160;85;15
23162;95;15
23164;130;40
23165;140;25
23166;60;5
23167;96,7200562890597;15,4271597462249
23168;220;10
23169;195;35
23170;74,6781245003502;0
23171;35;10
23172;35;0
23173;45;10
23174;171,532882792653;39,7327160012742
23175;35;0
23176;1234,20061709392;256,999929029382
23177;344,337107814324;55,4644979669085
23178;46,4673913043478;4,64673913043478
23179;85;5
23180;151,181501518586;20,7298574156557
23181;49,4200557865625;9,8718824409692
23182;51,840490797546;5,1840490797546
23183;24,6794871794872;0
23184;29,1;4,85
23185;93,5198376326929;9,36627244336558
23186;55;5
23187;60;5
23188;60,3679858456109;10,0486686913267
23189;334,093572184652;40,1086504959359
23190;45;5
23191;55;0
23192;425;40
23193;792,481694300222;75,6476516618343
23194;34,7154471544715;4,95934959349593
23195;329,633871470885;20,5267352292038
23196;75,3103566200504;15,0687509500383
23197;115,333763774647;10,0605794837759
23198;50,0011988345977;15,0003596503793
23199;105;15
23200;55;0
23201;65;0
23202;62,3124996268166;9,92019415482816
23203;70,2814023358634;5,03775943995355
23204;40;10
23205;39,7222222222222;9,93055555555556
23206;216,348592053582;15,340223653557
23207;50,4545454545455;5,60606060606061
23208;138,144229372366;39,7915795970451
23209;60;5
23210;78,1045970691196;15,0099686740529
23211;135;35
23212;45;15
23213;46,858811109226;4,5907631246859
23214;81,7488265278471;0
23215;37,8807947019868;9,47019867549669
23216;45;10
23217;102,185123026277;5,03565185580898
23218;19,4;0
23219;359,474975230315;42,0585934271019
23220;157,705990885394;14,7012979896828
23221;54,7331228629125;4,96853474529471
23222;58,9156626506024;19,6385542168675
23223;60,0069627497884;5,00263971184974
23224;20;0
23225;35;5
23226;53,0924855491329;9,65317919075144
23227;63,4886844523062;4,77924462358725
23228;61,530612244898;15,3826530612245
23229;85,6216711960416;5,08106066833162
23230;60;5
23232;64,4037441427951;9,92470903510184
23233;36,4705882352941;0
23234;40;10
23235;229,87419355272;41,2968873258866
23236;75;10
23237;20;0
23238;120;10
23239;195,126147237848;25,1614795645507
23240;130;25
23241;71,9905213270142;15,4265402843602
23242;72,4093264248705;22,279792746114
23243;35;5
23244;165;20
23245;623,591481317863;84,3961774925814
23246;110;10
23247;478,503417587009;64,8609610491306
23248;109,045647294098;9,94504586504939
23249;65,3284879803759;0
23250;80;5
23251;30;0
23252;48,4177215189873;0
23253;45,7758620689655;5,08620689655172
23254;70;15
23255;35,875;0
23257;186,66199259917;10,0071719805652
23258;88,7944348225496;9,70559622242139
23259;35;0
23260;55;0
23261;80;5
23262;50;0
23263;100;10
23264;20,4255319148936;0
23265;15;5
23266;50,5917159763314;5,05917159763314
24001;207,538521211146;24,7447911094932
24002;530,872471066639;80,8856542525577
24004;84,0544975332017;19,796054865786
24005;127,075519451614;15,2416517593239
24006;58,171196298776;0
24007;159,481509831111;23,3589529336131
24008;180,395047680823;20,2175708050339
24009;80;10
24010;404,596023699747;60,7165323634848
24011;353,518618502216;50,9035369279257
24012;128,944474235529;5,34427599456262
24014;193,635898527662;41,755195445112
24015;86,4170910544563;27,9810201650851
24016;260;35
24018;125,395194180635;4,99888112385692
24019;135,09960306582;20,2428510472918
24020;283,967696422675;39,5703447186507
24021;98,2167085826703;4,51037297105204
24022;64,3809523809524;14,8571428571429
24023;108,601919548745;10,0708476106413
24024;10,6976744186047;0
24025;77,6152501954772;9,99397904999825
24026;1360;115
24027;104,482653045926;15,0557920114331
24028;543,440730079887;78,7068919424493
24029;166,949950200266;10,0218317777098
24030;222,302333113716;20,3740017294114
24031;92,0012952416769;30,2787765339556
24032;115;10
24034;75,0117429408762;0
24035;389,902507051617;59,6167677959066
24036;55;5
24037;7043,64996056872;1495,80076102982
24038;140,118485663175;15,4125468177357
24039;57,4679487179487;0
24040;174,506558976539;19,9995381769872
24042;204,795293074326;41,2094075141108
24043;43,469387755102;4,82993197278912
24045;70,1496829427594;4,99652393761499
24046;37,2272727272727;0
24048;97,8424762278212;9,57284479721448
24050;106,558410493287;10,0179648912288
24051;75,1854185727751;9,36140991720953
24052;41,9672131147541;5,24590163934426
24053;3274,73835609723;466,608030395108
24054;193,918446220287;16,2264669744696
24055;181,903132224833;20,1482739675215
24056;65,5386262328163;0
24057;19,1666666666667;0
24058;67,1999770609678;23,6807595826227
24059;122,183901206461;4,75576174859828
24060;25,3571428571429;0
24061;40;0
24062;55,9534935697335;5,08668123361214
24063;54,635761589404;0
24064;1109,51947489333;157,462930393277
24066;74,1673095279435;0
24067;754,607376787105;94,0657937534147
24068;586,073205268454;54,1672212172935
24069;120,523140419559;19,9771947641399
24070;164,823287684505;15,037923070674
24071;114,686270247977;9,96572777112262
24073;123,906769234393;14,8740398975198
24074;158,596214219753;24,0282465490643
24075;96,8044415017065;0
24076;145;25
24077;118,974921183102;14,7917790013859
24080;125;5
24081;203,102527335493;20,291755959498
24082;480,364890652905;45,0790292169473
24083;64,6486486486486;0
24084;40;10
24085;56,4569536423841;10,2649006622517
24086;137,318366207478;20,0748686255871
24087;237,830842332006;15,2275248673568
24088;115,393274343414;9,97497528399256
24090;182,10224140142;35,3929136594164
24091;378,814358942982;55,3494238755504
24094;137,723733135399;5,07598697454132
24095;128,120103297752;14,6633310089216
24096;223,931433609358;15,0541917618989
24097;128,189259803724;19,5137185061754
24098;968,035909107704;104,175962314965
24100;134,226681159175;9,85512864708739
24101;77,1563398371701;4,71326361573836
24102;1414,72551830659;156,620016637208
24104;170,58539990557;30,2256629024015
24105;45;15
24106;160;5
24107;119,895911767177;9,82232976657231
24108;354,040080660846;25,131251211151
24109;35;10
24110;24,1935483870968;0
24111;20;5
24113;37,0833333333333;5,29761904761905
24114;15,2238805970149;0
24115;690;100
24116;55;0
24117;170;10
24119;75;5
24120;174,571730686032;14,9877377104508
24121;17,9710144927536;0
24122;35,5172413793103;5,91954022988506
24123;35,2941176470588;10,0840336134454
24124;70,5923594879755;5,16762671439377
24126;83,1055125247402;10,5032011242235
24128;48,8095238095238;4,88095238095238
24129;139,056280784452;9,86093501906622
24130;264,856253062259;29,4646852655823
24131;23,6486486486486;0
24132;86,7381643975111;5,26942793924413
24133;347,262205574995;59,7744435127669
24134;270,633346355353;14,1623010899644
24135;235;30
24136;35;10
24137;226,039775480862;9,95705932125986
24138;2073,33935322341;384,470899071288
24139;740;70
24140;497,61958935554;39,3918616653864
24141;57,5164899883759;4,66096699922908
24142;393,90626596938;35,4457308655497
24143;218,823449160428;15,2390397032608
24144;32,9807692307692;0
24145;565;70
24146;77,1009726293621;5,00293410620639
24147;337,95290920311;30,1630265448139
24148;102,36474082027;18,2584884462911
24150;165,526985972033;13,5372340276074
24151;30;0
24152;263,999319009166;45,2303332550767
24153;125,325080280844;20,4860895793708
24154;103,014731198986;15,0116925241556
24155;152,694601640485;24,6794656573631
24156;368,643181367853;43,5542485310564
24157;253,378622880704;43,0081988832063
24158;134,069064691628;4,83630341867479
24159;115;10
24160;182,770970358258;20,3541934778349
24161;35;5
24162;116,68397016475;15,0602981351127
24163;53,6666666666667;0
24164;280,711434622127;39,4844996902993
24165;119,452530296073;18,6084661922325
24167;757,615087175812;106,648206712174
24168;135,313653440334;5,01164151220129
24171;179,867967568791;15,1642369096176
24172;352,695951751641;43,2965850137738
24174;51,4388489208633;0
24175;93,5037786518104;5,24852662019315
24176;14,5945945945946;4,86486486486486
24177;208,964316053649;9,83004989570757
24179;270;25
24180;94,6794715993069;10,2142516879881
24182;459,248325910271;45,488920643648
24183;100;35
24184;52,4647887323944;5,24647887323944
24186;106,018321455705;15,1902000202603
24188;171,860549473327;29,656316661355
24189;140,288829374924;0
24190;81,2460578315832;0
